group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Radix Sort (Normal),Vec,700000,,,58213700.0,ns,1
Radix Sort (Normal),Vec,700000,,,55318200.0,ns,1
Radix Sort (Normal),Vec,700000,,,56201700.0,ns,1
Radix Sort (Normal),Vec,700000,,,54230600.0,ns,1
Radix Sort (Normal),Vec,700000,,,57093500.0,ns,1
Radix Sort (Normal),Vec,700000,,,54520600.0,ns,1
Radix Sort (Normal),Vec,700000,,,54714600.0,ns,1
Radix Sort (Normal),Vec,700000,,,54963100.0,ns,1
Radix Sort (Normal),Vec,700000,,,58084600.0,ns,1
Radix Sort (Normal),Vec,700000,,,55093600.0,ns,1
Radix Sort (Normal),Vec,700000,,,56109400.0,ns,1
Radix Sort (Normal),Vec,700000,,,56778900.0,ns,1
Radix Sort (Normal),Vec,700000,,,56261000.0,ns,1
Radix Sort (Normal),Vec,700000,,,54553300.0,ns,1
Radix Sort (Normal),Vec,700000,,,57099500.0,ns,1
Radix Sort (Normal),Vec,700000,,,54601400.0,ns,1
Radix Sort (Normal),Vec,700000,,,55205600.0,ns,1
Radix Sort (Normal),Vec,700000,,,57196800.0,ns,1
Radix Sort (Normal),Vec,700000,,,57695800.0,ns,1
Radix Sort (Normal),Vec,700000,,,56506800.0,ns,1
Radix Sort (Normal),Vec,700000,,,56038300.0,ns,1
Radix Sort (Normal),Vec,700000,,,55989800.0,ns,1
Radix Sort (Normal),Vec,700000,,,57150300.0,ns,1
Radix Sort (Normal),Vec,700000,,,61470800.0,ns,1
Radix Sort (Normal),Vec,700000,,,59726600.0,ns,1
Radix Sort (Normal),Vec,700000,,,55040300.0,ns,1
Radix Sort (Normal),Vec,700000,,,59820700.0,ns,1
Radix Sort (Normal),Vec,700000,,,55563900.0,ns,1
Radix Sort (Normal),Vec,700000,,,54894400.0,ns,1
Radix Sort (Normal),Vec,700000,,,54290200.0,ns,1
Radix Sort (Normal),Vec,700000,,,54768100.0,ns,1
Radix Sort (Normal),Vec,700000,,,58833500.0,ns,1
Radix Sort (Normal),Vec,700000,,,54125000.0,ns,1
