group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Radix Sort (Normal),Vec,500000,,,71001400.0,ns,3
Radix Sort (Normal),Vec,500000,,,62544100.0,ns,3
Radix Sort (Normal),Vec,500000,,,73250500.0,ns,3
Radix Sort (Normal),Vec,500000,,,75520600.0,ns,3
Radix Sort (Normal),Vec,500000,,,85485000.0,ns,3
Radix Sort (Normal),Vec,500000,,,72344300.0,ns,3
Radix Sort (Normal),Vec,500000,,,65169000.0,ns,3
Radix Sort (Normal),Vec,500000,,,72492800.0,ns,3
Radix Sort (Normal),Vec,500000,,,72715500.0,ns,3
Radix Sort (Normal),Vec,500000,,,66589400.0,ns,3
Radix Sort (Normal),Vec,500000,,,69740300.0,ns,3
Radix Sort (Normal),Vec,500000,,,67681200.0,ns,3
Radix Sort (Normal),Vec,500000,,,69075500.0,ns,3
Radix Sort (Normal),Vec,500000,,,67779100.0,ns,3
Radix Sort (Normal),Vec,500000,,,66817300.0,ns,3
Radix Sort (Normal),Vec,500000,,,70785300.0,ns,3
Radix Sort (Normal),Vec,500000,,,70250600.0,ns,3
Radix Sort (Normal),Vec,500000,,,65155300.0,ns,3
Radix Sort (Normal),Vec,500000,,,69704700.0,ns,3
Radix Sort (Normal),Vec,500000,,,65808700.0,ns,3
Radix Sort (Normal),Vec,500000,,,66199600.0,ns,3
Radix Sort (Normal),Vec,500000,,,66477700.0,ns,3
Radix Sort (Normal),Vec,500000,,,63345500.0,ns,3
Radix Sort (Normal),Vec,500000,,,70419900.0,ns,3
Radix Sort (Normal),Vec,500000,,,65906300.0,ns,3
Radix Sort (Normal),Vec,500000,,,63658200.0,ns,3
Radix Sort (Normal),Vec,500000,,,69281200.0,ns,3
Radix Sort (Normal),Vec,500000,,,62693500.0,ns,3
Radix Sort (Normal),Vec,500000,,,66526500.0,ns,3
Radix Sort (Normal),Vec,500000,,,71813700.0,ns,3
Radix Sort (Normal),Vec,500000,,,69644200.0,ns,3
Radix Sort (Normal),Vec,500000,,,75178300.0,ns,3
Radix Sort (Normal),Vec,500000,,,72657800.0,ns,3
Radix Sort (Normal),Vec,500000,,,68939400.0,ns,3
Radix Sort (Normal),Vec,500000,,,83227100.0,ns,3
Radix Sort (Normal),Vec,500000,,,82197700.0,ns,3
