group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Radix Sort (Cache Defeated),Linked List,3000000,,,5260614000.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4886863800.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4751435800.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4964400500.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5104695300.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5126925400.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5188255500.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5237971700.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4824605300.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5376309500.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5159450800.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5112923700.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4896662200.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5047525100.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5079387000.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5127657700.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5149684000.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4963480600.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4830014100.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5086006500.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4829808000.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5614947900.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4930319800.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5200383100.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5085628500.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4904554500.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4780419900.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5067050600.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5039038700.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4943733300.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4952114500.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5057573600.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5104098700.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4997018600.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5038859000.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5004542000.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5065370600.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4802414500.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4744773800.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5002386600.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5133833700.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5064276000.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4925102700.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5031258200.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4899806100.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4930848700.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4999798300.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4835019600.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,5130710300.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4887722100.0,ns,1
Radix Sort (Cache Defeated),Linked List,3000000,,,4757357700.0,ns,1
