group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Radix Sort (Normal),Linked List,200000,,,393713400.0,ns,1
Radix Sort (Normal),Linked List,200000,,,388561200.0,ns,1
Radix Sort (Normal),Linked List,200000,,,385377500.0,ns,1
Radix Sort (Normal),Linked List,200000,,,385592500.0,ns,1
Radix Sort (Normal),Linked List,200000,,,389413300.0,ns,1
Radix Sort (Normal),Linked List,200000,,,386966500.0,ns,1
Radix Sort (Normal),Linked List,200000,,,379649800.0,ns,1
Radix Sort (Normal),Linked List,200000,,,387410900.0,ns,1
Radix Sort (Normal),Linked List,200000,,,393116100.0,ns,1
Radix Sort (Normal),Linked List,200000,,,397318900.0,ns,1
Radix Sort (Normal),Linked List,200000,,,372020500.0,ns,1
Radix Sort (Normal),Linked List,200000,,,378977600.0,ns,1
Radix Sort (Normal),Linked List,200000,,,442965200.0,ns,1
Radix Sort (Normal),Linked List,200000,,,383911900.0,ns,1
Radix Sort (Normal),Linked List,200000,,,380538800.0,ns,1
Radix Sort (Normal),Linked List,200000,,,387127800.0,ns,1
Radix Sort (Normal),Linked List,200000,,,391246500.0,ns,1
Radix Sort (Normal),Linked List,200000,,,381142800.0,ns,1
Radix Sort (Normal),Linked List,200000,,,388862300.0,ns,1
Radix Sort (Normal),Linked List,200000,,,395855700.0,ns,1
Radix Sort (Normal),Linked List,200000,,,382647500.0,ns,1
Radix Sort (Normal),Linked List,200000,,,385668700.0,ns,1
Radix Sort (Normal),Linked List,200000,,,400828900.0,ns,1
Radix Sort (Normal),Linked List,200000,,,386084100.0,ns,1
Radix Sort (Normal),Linked List,200000,,,394163900.0,ns,1
Radix Sort (Normal),Linked List,200000,,,430690700.0,ns,1
Radix Sort (Normal),Linked List,200000,,,391513900.0,ns,1
Radix Sort (Normal),Linked List,200000,,,424748100.0,ns,1
Radix Sort (Normal),Linked List,200000,,,416587700.0,ns,1
Radix Sort (Normal),Linked List,200000,,,534297900.0,ns,1
Radix Sort (Normal),Linked List,200000,,,656169800.0,ns,1
Radix Sort (Normal),Linked List,200000,,,644124000.0,ns,1
Radix Sort (Normal),Linked List,200000,,,545357400.0,ns,1
Radix Sort (Normal),Linked List,200000,,,446498000.0,ns,1
Radix Sort (Normal),Linked List,200000,,,428162700.0,ns,1
Radix Sort (Normal),Linked List,200000,,,436268200.0,ns,1
Radix Sort (Normal),Linked List,200000,,,533335900.0,ns,1
Radix Sort (Normal),Linked List,200000,,,471973300.0,ns,1
Radix Sort (Normal),Linked List,200000,,,499410300.0,ns,1
Radix Sort (Normal),Linked List,200000,,,481826900.0,ns,1
Radix Sort (Normal),Linked List,200000,,,469603500.0,ns,1
Radix Sort (Normal),Linked List,200000,,,551472300.0,ns,1
Radix Sort (Normal),Linked List,200000,,,517200200.0,ns,1
Radix Sort (Normal),Linked List,200000,,,524384500.0,ns,1
Radix Sort (Normal),Linked List,200000,,,480753100.0,ns,1
Radix Sort (Normal),Linked List,200000,,,479524300.0,ns,1
Radix Sort (Normal),Linked List,200000,,,457669100.0,ns,1
Radix Sort (Normal),Linked List,200000,,,409401300.0,ns,1
Radix Sort (Normal),Linked List,200000,,,405402000.0,ns,1
Radix Sort (Normal),Linked List,200000,,,415056500.0,ns,1
Radix Sort (Normal),Linked List,200000,,,425544300.0,ns,1
Radix Sort (Normal),Linked List,200000,,,427238600.0,ns,1
Radix Sort (Normal),Linked List,200000,,,383968700.0,ns,1
Radix Sort (Normal),Linked List,200000,,,388906700.0,ns,1
Radix Sort (Normal),Linked List,200000,,,387575000.0,ns,1
Radix Sort (Normal),Linked List,200000,,,396512800.0,ns,1
Radix Sort (Normal),Linked List,200000,,,403743600.0,ns,1
Radix Sort (Normal),Linked List,200000,,,400247700.0,ns,1
Radix Sort (Normal),Linked List,200000,,,384372800.0,ns,1
Radix Sort (Normal),Linked List,200000,,,427539600.0,ns,1
Radix Sort (Normal),Linked List,200000,,,397221800.0,ns,1
