group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Radix Sort (Normal),Vec,100000,,,49467200.0,ns,10
Radix Sort (Normal),Vec,100000,,,49696600.0,ns,10
Radix Sort (Normal),Vec,100000,,,49220800.0,ns,10
Radix Sort (Normal),Vec,100000,,,49173900.0,ns,10
Radix Sort (Normal),Vec,100000,,,50237000.0,ns,10
Radix Sort (Normal),Vec,100000,,,50843600.0,ns,10
Radix Sort (Normal),Vec,100000,,,50263400.0,ns,10
Radix Sort (Normal),Vec,100000,,,48200900.0,ns,10
Radix Sort (Normal),Vec,100000,,,48857600.0,ns,10
Radix Sort (Normal),Vec,100000,,,47865200.0,ns,10
Radix Sort (Normal),Vec,100000,,,46533200.0,ns,10
Radix Sort (Normal),Vec,100000,,,47554600.0,ns,10
Radix Sort (Normal),Vec,100000,,,50498000.0,ns,10
